,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
213,2014.0,Al Horford,C,C-F,27.0,6-10,208.0,245.0,111.0,178.0,27.0,44.0,244.0,66.0,76.0,538.0,238.0,420.0,0.5670000000000001,0.5710000000000001,4.0,11.0,0.364,234.0,409.0,0.5720000000000001,58.0,85.0,0.682,64.0,56.0,29.0,29.0,958.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,22.0
214,2015.0,Al Horford,C,C-F,28.0,6-10,208.0,245.0,111.0,413.0,68.0,98.0,544.0,131.0,244.0,1156.0,519.0,965.0,0.5379999999999999,0.544,11.0,36.0,0.306,508.0,929.0,0.547,107.0,141.0,0.759,100.0,121.0,76.0,76.0,2318.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,21.4
215,2016.0,Al Horford,C,C-F,29.0,6-10,208.0,245.0,111.0,448.0,68.0,121.0,596.0,148.0,263.0,1249.0,529.0,1048.0,0.505,0.547,88.0,256.0,0.344,441.0,792.0,0.557,103.0,129.0,0.7979999999999999,107.0,163.0,82.0,82.0,2631.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,19.4
216,2017.0,Al Horford,C,C-F,30.0,6-10,208.0,245.0,111.0,369.0,52.0,87.0,464.0,95.0,337.0,952.0,379.0,801.0,0.473,0.527,86.0,242.0,0.355,293.0,559.0,0.524,108.0,135.0,0.8,116.0,138.0,68.0,68.0,2193.0,BOS,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,17.7
257,1991.0,Alaa Abdelnaby,PF,F-C,22.0,6-10,208.0,240.0,108.0,62.0,4.0,12.0,89.0,27.0,12.0,135.0,55.0,116.0,0.474,0.474,0.0,0.0,,55.0,116.0,0.474,25.0,44.0,0.568,22.0,39.0,43.0,0.0,290.0,POR,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.1
258,1992.0,Alaa Abdelnaby,PF,F-C,23.0,6-10,208.0,240.0,108.0,179.0,25.0,16.0,260.0,81.0,30.0,432.0,178.0,361.0,0.493,0.493,0.0,0.0,,178.0,361.0,0.493,76.0,101.0,0.752,66.0,132.0,71.0,1.0,934.0,POR,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.5
259,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,211.0,25.0,26.0,337.0,126.0,27.0,578.0,245.0,473.0,0.518,0.518,0.0,1.0,0.0,245.0,472.0,0.519,88.0,116.0,0.759,97.0,189.0,75.0,52.0,1311.0,TOT,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.2
260,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,25.0,6.0,4.0,37.0,12.0,10.0,64.0,26.0,56.0,0.46399999999999997,0.46399999999999997,0.0,1.0,0.0,26.0,55.0,0.473,12.0,16.0,0.75,13.0,24.0,12.0,0.0,159.0,MIL,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,11.9
261,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,186.0,19.0,22.0,300.0,114.0,17.0,514.0,219.0,417.0,0.525,0.525,0.0,0.0,,219.0,417.0,0.525,76.0,100.0,0.76,84.0,165.0,63.0,52.0,1152.0,BOS,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.4
262,1994.0,Alaa Abdelnaby,PF,F-C,25.0,6-10,208.0,240.0,108.0,34.0,2.0,3.0,46.0,12.0,3.0,64.0,24.0,55.0,0.436,0.436,0.0,0.0,,24.0,55.0,0.436,16.0,25.0,0.64,17.0,20.0,13.0,0.0,159.0,BOS,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,9.2
263,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,77.0,15.0,12.0,114.0,37.0,13.0,256.0,118.0,231.0,0.511,0.511,0.0,2.0,0.0,118.0,229.0,0.515,20.0,35.0,0.5710000000000001,45.0,104.0,54.0,0.0,506.0,TOT,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,12.6
264,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,72.0,15.0,12.0,106.0,34.0,13.0,254.0,117.0,220.0,0.532,0.532,0.0,2.0,0.0,117.0,218.0,0.537,20.0,35.0,0.5710000000000001,40.0,102.0,51.0,0.0,476.0,SAC,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,14.1
265,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,5.0,0.0,0.0,8.0,3.0,0.0,2.0,1.0,11.0,0.091,0.091,0.0,0.0,,1.0,11.0,0.091,0.0,0.0,,5.0,2.0,3.0,0.0,30.0,PHI,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,-12.5
288,1991.0,Alan Ogg,C,C,23.0,7-2,218.0,240.0,108.0,34.0,6.0,27.0,49.0,15.0,2.0,54.0,24.0,55.0,0.436,0.436,0.0,2.0,0.0,24.0,53.0,0.45299999999999996,6.0,10.0,0.6,8.0,53.0,31.0,1.0,261.0,MIA,1967.0,"July 5, 1967",Lancaster,Ohio,University of Alabama at Birmingham,University of Alabama at Birmingham,7.4
289,1992.0,Alan Ogg,C,C,24.0,7-2,218.0,240.0,108.0,44.0,5.0,28.0,74.0,30.0,7.0,108.0,46.0,84.0,0.5479999999999999,0.5479999999999999,0.0,0.0,,46.0,84.0,0.5479999999999999,16.0,30.0,0.5329999999999999,19.0,73.0,43.0,0.0,367.0,MIA,1967.0,"July 5, 1967",Lancaster,Ohio,University of Alabama at Birmingham,University of Alabama at Birmingham,9.8
290,1993.0,Alan Ogg,C,C,25.0,7-2,218.0,240.0,108.0,7.0,1.0,3.0,10.0,3.0,4.0,13.0,5.0,13.0,0.385,0.385,0.0,0.0,,5.0,13.0,0.385,3.0,4.0,0.75,3.0,6.0,6.0,0.0,29.0,TOT,1967.0,"July 5, 1967",Lancaster,Ohio,University of Alabama at Birmingham,University of Alabama at Birmingham,15.7
291,1993.0,Alan Ogg,C,C,25.0,7-2,218.0,240.0,108.0,5.0,1.0,3.0,6.0,1.0,4.0,8.0,3.0,9.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,3.0,9.0,0.33299999999999996,2.0,2.0,1.0,3.0,6.0,3.0,0.0,26.0,MIL,1967.0,"July 5, 1967",Lancaster,Ohio,University of Alabama at Birmingham,University of Alabama at Birmingham,9.6
292,1993.0,Alan Ogg,C,C,25.0,7-2,218.0,240.0,108.0,2.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,4.0,0.5,0.5,0.0,0.0,,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,3.0,0.0,3.0,WSB,1967.0,"July 5, 1967",Lancaster,Ohio,University of Alabama at Birmingham,University of Alabama at Birmingham,67.9
314,1991.0,Alec Kessler,C,F-C,24.0,6-11,211.0,230.0,104.0,221.0,17.0,26.0,336.0,115.0,31.0,486.0,199.0,468.0,0.425,0.425,0.0,4.0,0.0,199.0,464.0,0.429,88.0,131.0,0.672,108.0,189.0,78.0,18.0,1259.0,MIA,1967.0,"January 13, 1967",Minneapolis,Minnesota,University of Georgia,University of Georgia,8.4
315,1992.0,Alec Kessler,PF,F-C,25.0,6-11,211.0,230.0,104.0,200.0,17.0,32.0,314.0,114.0,34.0,410.0,158.0,383.0,0.413,0.413,0.0,0.0,,158.0,383.0,0.413,94.0,115.0,0.8170000000000001,58.0,185.0,77.0,4.0,1197.0,MIA,1967.0,"January 13, 1967",Minneapolis,Minnesota,University of Georgia,University of Georgia,10.2
316,1993.0,Alec Kessler,PF,F-C,26.0,6-11,211.0,230.0,104.0,66.0,4.0,12.0,91.0,25.0,14.0,155.0,57.0,122.0,0.467,0.488,5.0,11.0,0.455,52.0,111.0,0.46799999999999997,36.0,47.0,0.7659999999999999,21.0,63.0,40.0,2.0,415.0,MIA,1967.0,"January 13, 1967",Minneapolis,Minnesota,University of Georgia,University of Georgia,11.5
317,1994.0,Alec Kessler,PF,F-C,27.0,6-11,211.0,230.0,104.0,6.0,1.0,1.0,10.0,4.0,2.0,33.0,11.0,25.0,0.44,0.54,5.0,9.0,0.556,6.0,16.0,0.375,6.0,8.0,0.75,5.0,14.0,15.0,0.0,66.0,MIA,1967.0,"January 13, 1967",Minneapolis,Minnesota,University of Georgia,University of Georgia,11.8
318,2000.0,Aleksandar Radojevic,C,C,23.0,7-3,221.0,250.0,113.0,6.0,2.0,1.0,8.0,2.0,1.0,7.0,2.0,7.0,0.28600000000000003,0.28600000000000003,0.0,0.0,,2.0,7.0,0.28600000000000003,3.0,6.0,0.5,5.0,5.0,3.0,0.0,24.0,TOR,1976.0,"August 8, 1976",Herceg Novi,Montenegro,Barton County Community College,Barton County Community College,2.4
319,2005.0,Aleksandar Radojevic,C,C,28.0,7-3,221.0,250.0,113.0,19.0,0.0,2.0,28.0,9.0,6.0,19.0,6.0,19.0,0.316,0.316,0.0,0.0,,6.0,19.0,0.316,7.0,10.0,0.7,15.0,32.0,12.0,6.0,128.0,UTA,1976.0,"August 8, 1976",Herceg Novi,Montenegro,Barton County Community College,Barton County Community College,-1.5
328,2015.0,Alex Kirk,C,C,23.0,7-0,213.0,245.0,111.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,5.0,0.0,14.0,CLE,1991.0,"November 14, 1991",Los Alamos,New Mexico,University of New Mexico,University of New Mexico,8.5
329,2014.0,Alex Len,C,C,20.0,7-1,216.0,260.0,117.0,60.0,4.0,18.0,99.0,39.0,4.0,86.0,33.0,78.0,0.423,0.423,0.0,0.0,,33.0,78.0,0.423,20.0,31.0,0.645,26.0,68.0,42.0,3.0,362.0,PHO,1993.0,"June 16, 1993",Antratsit,Ukraine,University of Maryland,University of Maryland,7.3
330,2015.0,Alex Len,C,C,21.0,7-1,216.0,260.0,117.0,312.0,34.0,105.0,454.0,142.0,32.0,432.0,179.0,353.0,0.507,0.508,1.0,3.0,0.33299999999999996,178.0,350.0,0.509,73.0,104.0,0.7020000000000001,74.0,213.0,69.0,44.0,1518.0,PHO,1993.0,"June 16, 1993",Antratsit,Ukraine,University of Maryland,University of Maryland,13.5
331,2016.0,Alex Len,C,C,22.0,7-1,216.0,260.0,117.0,416.0,38.0,62.0,594.0,178.0,97.0,703.0,264.0,624.0,0.423,0.424,1.0,7.0,0.14300000000000002,263.0,617.0,0.426,174.0,239.0,0.728,145.0,230.0,78.0,46.0,1821.0,PHO,1993.0,"June 16, 1993",Antratsit,Ukraine,University of Maryland,University of Maryland,12.4
332,2017.0,Alex Len,C,C,23.0,7-1,216.0,260.0,117.0,354.0,37.0,98.0,510.0,156.0,44.0,613.0,230.0,463.0,0.49700000000000005,0.5,3.0,12.0,0.25,227.0,451.0,0.503,150.0,208.0,0.721,102.0,242.0,77.0,34.0,1560.0,PHO,1993.0,"June 16, 1993",Antratsit,Ukraine,University of Maryland,University of Maryland,15.0
405,1982.0,Alton Lister,C,C-F,23.0,7-0,213.0,240.0,108.0,279.0,18.0,118.0,387.0,108.0,84.0,362.0,149.0,287.0,0.519,0.519,0.0,0.0,,149.0,287.0,0.519,64.0,123.0,0.52,129.0,239.0,80.0,23.0,1186.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,11.5
406,1983.0,Alton Lister,PF,C-F,24.0,7-0,213.0,240.0,108.0,400.0,50.0,177.0,568.0,168.0,111.0,674.0,272.0,514.0,0.529,0.529,0.0,0.0,,272.0,514.0,0.529,130.0,242.0,0.537,186.0,328.0,80.0,37.0,1885.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,13.8
407,1984.0,Alton Lister,PF,C-F,25.0,7-0,213.0,240.0,108.0,447.0,41.0,140.0,603.0,156.0,110.0,626.0,256.0,512.0,0.5,0.5,0.0,0.0,,256.0,512.0,0.5,114.0,182.0,0.626,153.0,327.0,82.0,72.0,1955.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,12.5
408,1985.0,Alton Lister,C,C-F,26.0,7-0,213.0,240.0,108.0,428.0,49.0,167.0,647.0,219.0,127.0,798.0,322.0,598.0,0.5379999999999999,0.5379999999999999,0.0,1.0,0.0,322.0,597.0,0.539,154.0,262.0,0.588,183.0,287.0,81.0,80.0,2091.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,15.0
409,1986.0,Alton Lister,C,C-F,27.0,7-0,213.0,240.0,108.0,393.0,49.0,142.0,592.0,199.0,101.0,796.0,318.0,577.0,0.551,0.551,0.0,2.0,0.0,318.0,575.0,0.5529999999999999,160.0,266.0,0.602,161.0,300.0,81.0,19.0,1812.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,16.4
410,1987.0,Alton Lister,C,C-F,28.0,7-0,213.0,240.0,108.0,482.0,32.0,180.0,705.0,223.0,110.0,871.0,346.0,687.0,0.504,0.504,0.0,1.0,0.0,346.0,686.0,0.504,179.0,265.0,0.675,169.0,289.0,75.0,75.0,2288.0,SEA,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,14.0
411,1988.0,Alton Lister,C,C-F,29.0,7-0,213.0,240.0,108.0,427.0,27.0,140.0,627.0,200.0,58.0,461.0,173.0,343.0,0.504,0.506,1.0,2.0,0.5,172.0,341.0,0.504,114.0,188.0,0.606,90.0,319.0,82.0,55.0,1812.0,SEA,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,12.0
412,1989.0,Alton Lister,C,C-F,30.0,7-0,213.0,240.0,108.0,338.0,28.0,180.0,545.0,207.0,54.0,657.0,271.0,543.0,0.499,0.499,0.0,0.0,,271.0,543.0,0.499,115.0,178.0,0.6459999999999999,117.0,310.0,82.0,82.0,1806.0,SEA,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,13.7
413,1990.0,Alton Lister,C,C-F,31.0,7-0,213.0,240.0,108.0,3.0,1.0,0.0,8.0,5.0,2.0,12.0,4.0,8.0,0.5,0.5,0.0,1.0,0.0,4.0,7.0,0.5710000000000001,4.0,7.0,0.5710000000000001,0.0,8.0,3.0,0.0,40.0,GSW,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,10.9
414,1991.0,Alton Lister,C,C-F,32.0,7-0,213.0,240.0,108.0,362.0,20.0,90.0,483.0,121.0,93.0,491.0,188.0,393.0,0.478,0.478,0.0,1.0,0.0,188.0,392.0,0.48,115.0,202.0,0.569,106.0,282.0,77.0,65.0,1552.0,GSW,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,10.7
415,1992.0,Alton Lister,C,C-F,33.0,7-0,213.0,240.0,108.0,71.0,5.0,16.0,92.0,21.0,14.0,102.0,44.0,79.0,0.557,0.557,0.0,0.0,,44.0,79.0,0.557,14.0,33.0,0.424,20.0,61.0,26.0,12.0,293.0,GSW,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,11.2
416,1993.0,Alton Lister,C,C-F,34.0,7-0,213.0,240.0,108.0,29.0,0.0,9.0,44.0,15.0,5.0,45.0,19.0,42.0,0.452,0.452,0.0,0.0,,19.0,42.0,0.452,7.0,13.0,0.5379999999999999,18.0,40.0,20.0,9.0,174.0,GSW,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,4.3
417,1995.0,Alton Lister,C,C-F,36.0,7-0,213.0,240.0,108.0,169.0,16.0,57.0,236.0,67.0,12.0,167.0,66.0,134.0,0.493,0.493,0.0,1.0,0.0,66.0,133.0,0.496,35.0,70.0,0.5,38.0,146.0,60.0,32.0,776.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,10.2
418,1996.0,Alton Lister,C,C-F,37.0,7-0,213.0,240.0,108.0,213.0,6.0,42.0,280.0,67.0,19.0,143.0,51.0,105.0,0.486,0.486,0.0,0.0,,51.0,105.0,0.486,41.0,64.0,0.6409999999999999,48.0,136.0,64.0,19.0,735.0,TOT,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,9.6
419,1996.0,Alton Lister,C,C-F,37.0,7-0,213.0,240.0,108.0,22.0,0.0,3.0,29.0,7.0,4.0,10.0,4.0,9.0,0.444,0.444,0.0,0.0,,4.0,9.0,0.444,2.0,2.0,1.0,4.0,15.0,7.0,5.0,88.0,MIL,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,7.4
420,1996.0,Alton Lister,C,C-F,37.0,7-0,213.0,240.0,108.0,191.0,6.0,39.0,251.0,60.0,15.0,133.0,47.0,96.0,0.49,0.49,0.0,0.0,,47.0,96.0,0.49,39.0,62.0,0.629,44.0,121.0,57.0,14.0,647.0,BOS,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,9.9
421,1997.0,Alton Lister,C,C-F,38.0,7-0,213.0,240.0,108.0,102.0,8.0,14.0,168.0,66.0,13.0,87.0,32.0,77.0,0.41600000000000004,0.41600000000000004,0.0,0.0,,32.0,77.0,0.41600000000000004,23.0,31.0,0.742,30.0,95.0,53.0,2.0,516.0,BOS,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,7.8
422,1998.0,Alton Lister,C,C-F,39.0,7-0,213.0,240.0,108.0,9.0,1.0,1.0,11.0,2.0,1.0,6.0,3.0,8.0,0.375,0.375,0.0,0.0,,3.0,8.0,0.375,0.0,0.0,,2.0,12.0,7.0,0.0,44.0,POR,1958.0,"October 1, 1958",Dallas,Texas,Arizona State University,Arizona State University,2.4
429,1982.0,Alvan Adams,C,C-F,27.0,6-9,206.0,210.0,95.0,448.0,114.0,78.0,586.0,138.0,356.0,1196.0,507.0,1027.0,0.494,0.494,0.0,1.0,0.0,507.0,1026.0,0.494,182.0,233.0,0.7809999999999999,196.0,269.0,79.0,75.0,2393.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,18.6
430,1983.0,Alvan Adams,C,C-F,28.0,6-9,206.0,210.0,95.0,387.0,114.0,74.0,548.0,161.0,376.0,1135.0,477.0,981.0,0.486,0.48700000000000004,1.0,3.0,0.33299999999999996,476.0,978.0,0.48700000000000004,180.0,217.0,0.8290000000000001,242.0,287.0,80.0,75.0,2447.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,16.8
431,1984.0,Alvan Adams,C,C-F,29.0,6-9,206.0,210.0,95.0,201.0,73.0,31.0,319.0,118.0,219.0,670.0,269.0,582.0,0.462,0.462,0.0,4.0,0.0,269.0,578.0,0.465,132.0,160.0,0.825,117.0,195.0,70.0,13.0,1452.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,16.6
432,1985.0,Alvan Adams,PF,C-F,30.0,6-9,206.0,210.0,95.0,347.0,115.0,48.0,500.0,153.0,308.0,1202.0,476.0,915.0,0.52,0.52,0.0,0.0,,476.0,915.0,0.52,250.0,283.0,0.883,197.0,254.0,82.0,69.0,2136.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,19.8
433,1986.0,Alvan Adams,C,C-F,31.0,6-9,206.0,210.0,95.0,329.0,103.0,46.0,477.0,148.0,324.0,841.0,341.0,679.0,0.502,0.502,0.0,2.0,0.0,341.0,677.0,0.504,159.0,203.0,0.7829999999999999,206.0,272.0,78.0,45.0,2005.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,15.3
434,1987.0,Alvan Adams,C,C-F,32.0,6-9,206.0,210.0,95.0,247.0,62.0,37.0,338.0,91.0,223.0,756.0,311.0,618.0,0.503,0.503,0.0,1.0,0.0,311.0,617.0,0.504,134.0,170.0,0.7879999999999999,139.0,207.0,68.0,40.0,1690.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,14.6
435,1988.0,Alvan Adams,C,C-F,33.0,6-9,206.0,210.0,95.0,247.0,82.0,41.0,365.0,118.0,183.0,611.0,251.0,506.0,0.496,0.49700000000000005,1.0,2.0,0.5,250.0,504.0,0.496,108.0,128.0,0.8440000000000001,140.0,245.0,82.0,25.0,1646.0,PHO,1954.0,"July 19, 1954",Lawrence,Kansas,University of Oklahoma,University of Oklahoma,13.1
437,2002.0,Alvin Jones,C,C,23.0,6-11,211.0,265.0,120.0,23.0,3.0,9.0,36.0,13.0,3.0,26.0,8.0,20.0,0.4,0.4,0.0,0.0,,8.0,20.0,0.4,10.0,20.0,0.5,11.0,35.0,23.0,2.0,126.0,PHI,1978.0,"September 9, 1978",Luxembourg,Luxembourg,Georgia Institute of Technology,Georgia Institute of Technology,6.2
459,1997.0,Amal McCaskill,C,F-C,23.0,6-11,211.0,235.0,106.0,18.0,3.0,5.0,22.0,4.0,7.0,28.0,10.0,32.0,0.313,0.313,0.0,2.0,0.0,10.0,30.0,0.33299999999999996,8.0,12.0,0.667,11.0,7.0,17.0,1.0,109.0,ORL,1973.0,"October 28, 1973",Maywood,Illinois,Marquette University,Marquette University,6.1
460,2002.0,Amal McCaskill,C,F-C,28.0,6-11,211.0,235.0,106.0,20.0,6.0,10.0,36.0,16.0,4.0,52.0,20.0,49.0,0.408,0.408,0.0,0.0,,20.0,49.0,0.408,12.0,26.0,0.462,14.0,23.0,27.0,0.0,153.0,SAS,1973.0,"October 28, 1973",Maywood,Illinois,Marquette University,Marquette University,10.2
461,2003.0,Amal McCaskill,C,F-C,29.0,6-11,211.0,235.0,106.0,15.0,3.0,1.0,22.0,7.0,5.0,11.0,4.0,17.0,0.235,0.235,0.0,0.0,,4.0,17.0,0.235,3.0,4.0,0.75,2.0,13.0,11.0,0.0,70.0,ATL,1973.0,"October 28, 1973",Maywood,Illinois,Marquette University,Marquette University,7.3
462,2004.0,Amal McCaskill,C,F-C,30.0,6-11,211.0,235.0,106.0,85.0,12.0,20.0,133.0,48.0,20.0,113.0,47.0,117.0,0.402,0.402,0.0,1.0,0.0,47.0,116.0,0.405,19.0,27.0,0.7040000000000001,25.0,89.0,59.0,3.0,636.0,PHI,1973.0,"October 28, 1973",Maywood,Illinois,Marquette University,Marquette University,7.3
477,2013.0,Andre Drummond,C,C,19.0,6-11,211.0,279.0,126.0,288.0,59.0,95.0,457.0,169.0,30.0,476.0,208.0,342.0,0.608,0.61,1.0,2.0,0.5,207.0,340.0,0.609,59.0,159.0,0.371,57.0,144.0,60.0,10.0,1243.0,DET,1993.0,"August 10, 1993",Mount Vernon,New York,University of Connecticut,University of Connecticut,21.6
478,2014.0,Andre Drummond,C,C,20.0,6-11,211.0,279.0,126.0,631.0,101.0,131.0,1071.0,440.0,35.0,1095.0,479.0,769.0,0.623,0.623,0.0,2.0,0.0,479.0,767.0,0.625,137.0,328.0,0.418,110.0,273.0,81.0,81.0,2619.0,DET,1993.0,"August 10, 1993",Mount Vernon,New York,University of Connecticut,University of Connecticut,22.6
479,2015.0,Andre Drummond,C,C,21.0,6-11,211.0,279.0,126.0,667.0,73.0,153.0,1104.0,437.0,55.0,1130.0,494.0,961.0,0.514,0.514,0.0,2.0,0.0,494.0,959.0,0.515,142.0,365.0,0.389,120.0,285.0,82.0,82.0,2502.0,DET,1993.0,"August 10, 1993",Mount Vernon,New York,University of Connecticut,University of Connecticut,21.4
480,2016.0,Andre Drummond,C,C,22.0,6-11,211.0,279.0,126.0,803.0,119.0,112.0,1198.0,395.0,67.0,1314.0,552.0,1060.0,0.521,0.522,2.0,6.0,0.33299999999999996,550.0,1054.0,0.522,208.0,586.0,0.355,155.0,245.0,81.0,81.0,2666.0,DET,1993.0,"August 10, 1993",Mount Vernon,New York,University of Connecticut,University of Connecticut,21.2
481,2017.0,Andre Drummond,C,C,23.0,6-11,211.0,279.0,126.0,771.0,124.0,89.0,1116.0,345.0,89.0,1105.0,483.0,911.0,0.53,0.531,2.0,7.0,0.28600000000000003,481.0,904.0,0.532,137.0,355.0,0.386,152.0,237.0,81.0,81.0,2409.0,DET,1993.0,"August 10, 1993",Mount Vernon,New York,University of Connecticut,University of Connecticut,20.9
552,2006.0,Andrew Bogut,PF,C,21.0,7-0,213.0,260.0,117.0,384.0,49.0,68.0,573.0,189.0,192.0,768.0,323.0,606.0,0.5329999999999999,0.5329999999999999,0.0,3.0,0.0,323.0,603.0,0.536,122.0,194.0,0.629,125.0,259.0,82.0,77.0,2348.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,15.2
553,2007.0,Andrew Bogut,C,C,22.0,7-0,213.0,260.0,117.0,416.0,49.0,35.0,584.0,168.0,198.0,809.0,348.0,629.0,0.5529999999999999,0.5539999999999999,1.0,5.0,0.2,347.0,624.0,0.556,112.0,194.0,0.5770000000000001,150.0,216.0,66.0,66.0,2258.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,15.5
554,2008.0,Andrew Bogut,C,C,23.0,7-0,213.0,260.0,117.0,518.0,64.0,135.0,763.0,245.0,199.0,1119.0,465.0,910.0,0.511,0.511,0.0,7.0,0.0,465.0,903.0,0.515,189.0,322.0,0.5870000000000001,172.0,254.0,78.0,78.0,2720.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,17.5
555,2009.0,Andrew Bogut,C,C,24.0,7-0,213.0,260.0,117.0,252.0,23.0,37.0,369.0,117.0,72.0,422.0,183.0,317.0,0.5770000000000001,0.5770000000000001,0.0,0.0,,183.0,317.0,0.5770000000000001,56.0,98.0,0.5710000000000001,86.0,130.0,36.0,33.0,1124.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,16.2
556,2010.0,Andrew Bogut,C,C,25.0,7-0,213.0,260.0,117.0,493.0,39.0,175.0,701.0,208.0,127.0,1095.0,473.0,910.0,0.52,0.52,0.0,2.0,0.0,473.0,908.0,0.521,149.0,237.0,0.629,131.0,222.0,69.0,69.0,2229.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,20.7
557,2011.0,Andrew Bogut,C,C,26.0,7-0,213.0,260.0,117.0,521.0,47.0,168.0,720.0,199.0,131.0,830.0,367.0,742.0,0.495,0.495,0.0,4.0,0.0,367.0,738.0,0.49700000000000005,96.0,217.0,0.442,125.0,217.0,65.0,65.0,2297.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,16.7
558,2012.0,Andrew Bogut,C,C,27.0,7-0,213.0,260.0,117.0,78.0,12.0,24.0,100.0,22.0,31.0,136.0,61.0,136.0,0.449,0.449,0.0,1.0,0.0,61.0,135.0,0.452,14.0,23.0,0.609,24.0,36.0,12.0,12.0,364.0,MIL,1984.0,"November 28, 1984",Melbourne,Australia,University of Utah,University of Utah,14.9
