,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
152,2007.0,Adrian Griffin,SF,G-F,32.0,6-5,196.0,217.0,98.0,69.0,32.0,4.0,109.0,40.0,59.0,137.0,61.0,129.0,0.473,0.473,0.0,6.0,0.0,61.0,123.0,0.496,15.0,19.0,0.789,38.0,78.0,54.0,1.0,585.0,CHI,1974.0,"July 4, 1974",Wichita,Kansas,Seton Hall University,Seton Hall University,10.7
153,2008.0,Adrian Griffin,SG-SF,G-F,33.0,6-5,196.0,217.0,98.0,31.0,17.0,2.0,59.0,28.0,27.0,65.0,30.0,76.0,0.395,0.395,0.0,0.0,,30.0,76.0,0.395,5.0,9.0,0.556,21.0,27.0,35.0,2.0,307.0,TOT,1974.0,"July 4, 1974",Wichita,Kansas,Seton Hall University,Seton Hall University,8.7
154,2008.0,Adrian Griffin,SG,G-F,33.0,6-5,196.0,217.0,98.0,18.0,12.0,1.0,37.0,19.0,22.0,51.0,24.0,60.0,0.4,0.4,0.0,0.0,,24.0,60.0,0.4,3.0,7.0,0.429,16.0,19.0,22.0,2.0,222.0,CHI,1974.0,"July 4, 1974",Wichita,Kansas,Seton Hall University,Seton Hall University,8.5
155,2008.0,Adrian Griffin,SF,G-F,33.0,6-5,196.0,217.0,98.0,13.0,5.0,1.0,22.0,9.0,5.0,14.0,6.0,16.0,0.375,0.375,0.0,0.0,,6.0,16.0,0.375,2.0,2.0,1.0,5.0,8.0,13.0,0.0,85.0,SEA,1974.0,"July 4, 1974",Wichita,Kansas,Seton Hall University,Seton Hall University,9.3
207,2008.0,Al Horford,C,C-F,21.0,6-10,208.0,245.0,111.0,537.0,60.0,76.0,785.0,248.0,124.0,821.0,333.0,668.0,0.499,0.499,0.0,5.0,0.0,333.0,663.0,0.502,155.0,212.0,0.731,137.0,267.0,81.0,77.0,2540.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,14.7
208,2009.0,Al Horford,C,C-F,22.0,6-10,208.0,245.0,111.0,479.0,53.0,95.0,624.0,145.0,163.0,773.0,312.0,594.0,0.525,0.525,0.0,1.0,0.0,312.0,593.0,0.526,149.0,205.0,0.727,103.0,190.0,67.0,67.0,2242.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,17.0
209,2010.0,Al Horford,C,C-F,23.0,6-10,208.0,245.0,111.0,563.0,59.0,91.0,799.0,236.0,189.0,1148.0,467.0,847.0,0.551,0.552,1.0,1.0,1.0,466.0,846.0,0.551,213.0,270.0,0.789,122.0,225.0,81.0,81.0,2845.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,19.4
210,2011.0,Al Horford,C,C-F,24.0,6-10,208.0,245.0,111.0,536.0,59.0,80.0,718.0,182.0,266.0,1178.0,513.0,921.0,0.557,0.5579999999999999,2.0,4.0,0.5,511.0,917.0,0.557,150.0,188.0,0.7979999999999999,119.0,193.0,77.0,77.0,2704.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,20.7
211,2012.0,Al Horford,C,C-F,25.0,6-10,208.0,245.0,111.0,51.0,10.0,14.0,77.0,26.0,24.0,136.0,57.0,103.0,0.5529999999999999,0.5529999999999999,0.0,1.0,0.0,57.0,102.0,0.5589999999999999,22.0,30.0,0.733,16.0,21.0,11.0,11.0,348.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,19.0
212,2013.0,Al Horford,C,C-F,26.0,6-10,208.0,245.0,111.0,562.0,78.0,78.0,757.0,195.0,240.0,1289.0,576.0,1060.0,0.5429999999999999,0.545,3.0,6.0,0.5,573.0,1054.0,0.544,134.0,208.0,0.644,147.0,163.0,74.0,74.0,2756.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,19.8
213,2014.0,Al Horford,C,C-F,27.0,6-10,208.0,245.0,111.0,178.0,27.0,44.0,244.0,66.0,76.0,538.0,238.0,420.0,0.5670000000000001,0.5710000000000001,4.0,11.0,0.364,234.0,409.0,0.5720000000000001,58.0,85.0,0.682,64.0,56.0,29.0,29.0,958.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,22.0
214,2015.0,Al Horford,C,C-F,28.0,6-10,208.0,245.0,111.0,413.0,68.0,98.0,544.0,131.0,244.0,1156.0,519.0,965.0,0.5379999999999999,0.544,11.0,36.0,0.306,508.0,929.0,0.547,107.0,141.0,0.759,100.0,121.0,76.0,76.0,2318.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,21.4
215,2016.0,Al Horford,C,C-F,29.0,6-10,208.0,245.0,111.0,448.0,68.0,121.0,596.0,148.0,263.0,1249.0,529.0,1048.0,0.505,0.547,88.0,256.0,0.344,441.0,792.0,0.557,103.0,129.0,0.7979999999999999,107.0,163.0,82.0,82.0,2631.0,ATL,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,19.4
216,2017.0,Al Horford,C,C-F,30.0,6-10,208.0,245.0,111.0,369.0,52.0,87.0,464.0,95.0,337.0,952.0,379.0,801.0,0.473,0.527,86.0,242.0,0.355,293.0,559.0,0.524,108.0,135.0,0.8,116.0,138.0,68.0,68.0,2193.0,BOS,1986.0,"June 3, 1986",Puerto Plata,Dominican Republic,University of Florida,University of Florida,17.7
226,2008.0,Al Thornton,PF,F,24.0,6-8,203.0,220.0,99.0,260.0,46.0,43.0,358.0,98.0,98.0,1005.0,374.0,871.0,0.429,0.45399999999999996,43.0,130.0,0.331,331.0,741.0,0.447,214.0,288.0,0.743,128.0,195.0,79.0,31.0,2158.0,LAC,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,12.7
227,2009.0,Al Thornton,SF,F,25.0,6-8,203.0,220.0,99.0,246.0,59.0,62.0,368.0,122.0,103.0,1194.0,469.0,1051.0,0.446,0.456,20.0,79.0,0.253,449.0,972.0,0.462,236.0,313.0,0.754,130.0,227.0,71.0,67.0,2654.0,LAC,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,12.6
228,2010.0,Al Thornton,SF,F,26.0,6-8,203.0,220.0,99.0,178.0,45.0,35.0,294.0,116.0,90.0,804.0,320.0,676.0,0.473,0.48200000000000004,11.0,31.0,0.355,309.0,645.0,0.479,153.0,211.0,0.725,102.0,206.0,75.0,46.0,2079.0,TOT,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,11.8
229,2010.0,Al Thornton,SF,F,26.0,6-8,203.0,220.0,99.0,107.0,25.0,22.0,192.0,85.0,61.0,548.0,220.0,460.0,0.478,0.484,5.0,14.0,0.35700000000000004,215.0,446.0,0.48200000000000004,103.0,139.0,0.741,66.0,144.0,51.0,30.0,1405.0,LAC,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,11.6
230,2010.0,Al Thornton,SF,F,26.0,6-8,203.0,220.0,99.0,71.0,20.0,13.0,102.0,31.0,29.0,256.0,100.0,216.0,0.46299999999999997,0.47700000000000004,6.0,17.0,0.353,94.0,199.0,0.47200000000000003,50.0,72.0,0.6940000000000001,36.0,62.0,24.0,16.0,674.0,WAS,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,12.1
231,2011.0,Al Thornton,SF-PF,F,27.0,6-8,203.0,220.0,99.0,157.0,35.0,12.0,213.0,56.0,62.0,524.0,205.0,431.0,0.47600000000000003,0.48,4.0,26.0,0.154,201.0,405.0,0.496,110.0,142.0,0.775,64.0,143.0,71.0,23.0,1383.0,TOT,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,11.7
232,2011.0,Al Thornton,SF,F,27.0,6-8,203.0,220.0,99.0,110.0,28.0,9.0,156.0,46.0,51.0,393.0,154.0,327.0,0.47100000000000003,0.47700000000000004,4.0,25.0,0.16,150.0,302.0,0.49700000000000005,81.0,107.0,0.757,44.0,103.0,49.0,23.0,1069.0,WAS,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,11.8
233,2011.0,Al Thornton,PF,F,27.0,6-8,203.0,220.0,99.0,47.0,7.0,3.0,57.0,10.0,11.0,131.0,51.0,104.0,0.49,0.49,0.0,1.0,0.0,51.0,103.0,0.495,29.0,35.0,0.8290000000000001,20.0,40.0,22.0,0.0,314.0,GSW,1983.0,"December 7, 1983",Perry,Georgia,Florida State University,Florida State University,11.3
242,1982.0,Al Wood,SG,G-F,23.0,6-6,198.0,193.0,87.0,83.0,31.0,9.0,134.0,51.0,58.0,454.0,179.0,381.0,0.47,0.474,3.0,24.0,0.125,176.0,357.0,0.493,93.0,119.0,0.782,71.0,108.0,48.0,5.0,930.0,TOT,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.2
243,1982.0,Al Wood,SG,G-F,23.0,6-6,198.0,193.0,87.0,22.0,9.0,1.0,44.0,22.0,11.0,92.0,36.0,105.0,0.34299999999999997,0.34299999999999997,0.0,6.0,0.0,36.0,99.0,0.364,20.0,28.0,0.7140000000000001,11.0,34.0,19.0,0.0,238.0,ATL,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,9.1
244,1982.0,Al Wood,SG,G-F,23.0,6-6,198.0,193.0,87.0,61.0,22.0,8.0,90.0,29.0,47.0,362.0,143.0,276.0,0.518,0.524,3.0,18.0,0.16699999999999998,140.0,258.0,0.5429999999999999,73.0,91.0,0.802,60.0,74.0,29.0,5.0,692.0,SDC,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,14.6
245,1983.0,Al Wood,SF,G-F,24.0,6-6,198.0,193.0,87.0,140.0,55.0,36.0,236.0,96.0,134.0,825.0,343.0,740.0,0.46399999999999997,0.474,15.0,50.0,0.3,328.0,690.0,0.475,124.0,161.0,0.77,111.0,188.0,76.0,47.0,1822.0,SDC,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.0
246,1984.0,Al Wood,SG,G-F,25.0,6-6,198.0,193.0,87.0,181.0,64.0,32.0,275.0,94.0,166.0,1160.0,467.0,945.0,0.494,0.496,3.0,21.0,0.14300000000000002,464.0,924.0,0.502,223.0,271.0,0.823,126.0,207.0,81.0,81.0,2236.0,SEA,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,14.9
247,1985.0,Al Wood,SG,G-F,26.0,6-6,198.0,193.0,87.0,180.0,84.0,52.0,279.0,99.0,236.0,1203.0,515.0,1061.0,0.485,0.489,7.0,33.0,0.212,508.0,1028.0,0.494,166.0,214.0,0.7759999999999999,120.0,187.0,80.0,79.0,2545.0,SEA,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,14.3
248,1986.0,Al Wood,SG,G-F,27.0,6-6,198.0,193.0,87.0,164.0,57.0,19.0,244.0,80.0,114.0,902.0,355.0,817.0,0.435,0.43799999999999994,5.0,37.0,0.135,350.0,780.0,0.449,187.0,239.0,0.782,107.0,171.0,78.0,34.0,1749.0,SEA,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.5
249,1987.0,Al Wood,SG,G-F,28.0,6-6,198.0,193.0,87.0,55.0,19.0,11.0,94.0,39.0,34.0,358.0,121.0,310.0,0.39,0.402,7.0,25.0,0.28,114.0,285.0,0.4,109.0,139.0,0.784,34.0,83.0,54.0,0.0,657.0,DAL,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.2
250,2011.0,Al-Farouq Aminu,SF,F,20.0,6-9,206.0,220.0,99.0,192.0,59.0,25.0,267.0,75.0,60.0,457.0,160.0,406.0,0.39399999999999996,0.45,45.0,143.0,0.315,115.0,263.0,0.43700000000000006,92.0,119.0,0.773,103.0,121.0,81.0,14.0,1452.0,LAC,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,9.6
251,2012.0,Al-Farouq Aminu,SF,F,21.0,6-9,206.0,220.0,99.0,213.0,59.0,34.0,308.0,95.0,66.0,399.0,150.0,365.0,0.41100000000000003,0.429,13.0,47.0,0.27699999999999997,137.0,318.0,0.431,86.0,114.0,0.754,91.0,136.0,66.0,21.0,1477.0,NOH,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,10.6
252,2013.0,Al-Farouq Aminu,SF,F,22.0,6-9,206.0,220.0,99.0,446.0,92.0,51.0,585.0,139.0,103.0,555.0,225.0,474.0,0.475,0.479,4.0,19.0,0.21100000000000002,221.0,455.0,0.486,101.0,137.0,0.737,116.0,153.0,76.0,71.0,2066.0,NOH,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,13.7
253,2014.0,Al-Farouq Aminu,SF,F,23.0,6-9,206.0,220.0,99.0,367.0,82.0,38.0,496.0,129.0,114.0,572.0,234.0,494.0,0.474,0.48700000000000004,13.0,48.0,0.271,221.0,446.0,0.496,91.0,137.0,0.664,88.0,147.0,80.0,65.0,2045.0,NOP,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,13.2
254,2015.0,Al-Farouq Aminu,SF,F,24.0,6-9,206.0,220.0,99.0,228.0,70.0,62.0,342.0,114.0,59.0,412.0,147.0,357.0,0.41200000000000003,0.45899999999999996,34.0,124.0,0.27399999999999997,113.0,233.0,0.485,84.0,118.0,0.7120000000000001,55.0,137.0,74.0,3.0,1366.0,DAL,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,14.4
255,2016.0,Al-Farouq Aminu,SF,F,25.0,6-9,206.0,220.0,99.0,401.0,72.0,53.0,499.0,98.0,138.0,839.0,299.0,719.0,0.41600000000000004,0.503,126.0,349.0,0.361,173.0,370.0,0.46799999999999997,115.0,156.0,0.737,120.0,171.0,82.0,82.0,2341.0,POR,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,12.7
256,2017.0,Al-Farouq Aminu,SF,F,26.0,6-9,206.0,220.0,99.0,374.0,60.0,44.0,451.0,77.0,99.0,532.0,183.0,466.0,0.39299999999999996,0.46799999999999997,70.0,212.0,0.33,113.0,254.0,0.445,96.0,136.0,0.706,94.0,102.0,61.0,25.0,1773.0,POR,1990.0,"September 21, 1990",Atlanta,Georgia,Wake Forest University,Wake Forest University,11.3
257,1991.0,Alaa Abdelnaby,PF,F-C,22.0,6-10,208.0,240.0,108.0,62.0,4.0,12.0,89.0,27.0,12.0,135.0,55.0,116.0,0.474,0.474,0.0,0.0,,55.0,116.0,0.474,25.0,44.0,0.568,22.0,39.0,43.0,0.0,290.0,POR,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.1
258,1992.0,Alaa Abdelnaby,PF,F-C,23.0,6-10,208.0,240.0,108.0,179.0,25.0,16.0,260.0,81.0,30.0,432.0,178.0,361.0,0.493,0.493,0.0,0.0,,178.0,361.0,0.493,76.0,101.0,0.752,66.0,132.0,71.0,1.0,934.0,POR,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.5
259,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,211.0,25.0,26.0,337.0,126.0,27.0,578.0,245.0,473.0,0.518,0.518,0.0,1.0,0.0,245.0,472.0,0.519,88.0,116.0,0.759,97.0,189.0,75.0,52.0,1311.0,TOT,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.2
260,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,25.0,6.0,4.0,37.0,12.0,10.0,64.0,26.0,56.0,0.46399999999999997,0.46399999999999997,0.0,1.0,0.0,26.0,55.0,0.473,12.0,16.0,0.75,13.0,24.0,12.0,0.0,159.0,MIL,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,11.9
261,1993.0,Alaa Abdelnaby,PF,F-C,24.0,6-10,208.0,240.0,108.0,186.0,19.0,22.0,300.0,114.0,17.0,514.0,219.0,417.0,0.525,0.525,0.0,0.0,,219.0,417.0,0.525,76.0,100.0,0.76,84.0,165.0,63.0,52.0,1152.0,BOS,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,13.4
262,1994.0,Alaa Abdelnaby,PF,F-C,25.0,6-10,208.0,240.0,108.0,34.0,2.0,3.0,46.0,12.0,3.0,64.0,24.0,55.0,0.436,0.436,0.0,0.0,,24.0,55.0,0.436,16.0,25.0,0.64,17.0,20.0,13.0,0.0,159.0,BOS,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,9.2
263,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,77.0,15.0,12.0,114.0,37.0,13.0,256.0,118.0,231.0,0.511,0.511,0.0,2.0,0.0,118.0,229.0,0.515,20.0,35.0,0.5710000000000001,45.0,104.0,54.0,0.0,506.0,TOT,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,12.6
264,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,72.0,15.0,12.0,106.0,34.0,13.0,254.0,117.0,220.0,0.532,0.532,0.0,2.0,0.0,117.0,218.0,0.537,20.0,35.0,0.5710000000000001,40.0,102.0,51.0,0.0,476.0,SAC,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,14.1
265,1995.0,Alaa Abdelnaby,PF,F-C,26.0,6-10,208.0,240.0,108.0,5.0,0.0,0.0,8.0,3.0,0.0,2.0,1.0,11.0,0.091,0.091,0.0,0.0,,1.0,11.0,0.091,0.0,0.0,,5.0,2.0,3.0,0.0,30.0,PHI,1968.0,"June 24, 1968",Cairo,Egypt,Duke University,Duke University,-12.5
266,2006.0,Alan Anderson,SF,G-F,23.0,6-6,198.0,220.0,99.0,47.0,11.0,4.0,70.0,23.0,32.0,207.0,75.0,181.0,0.414,0.48100000000000004,24.0,58.0,0.414,51.0,123.0,0.415,33.0,41.0,0.805,32.0,48.0,36.0,7.0,564.0,CHA,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.4
267,2007.0,Alan Anderson,SG,G-F,24.0,6-6,198.0,220.0,99.0,21.0,7.0,0.0,32.0,11.0,21.0,98.0,37.0,81.0,0.457,0.488,5.0,20.0,0.25,32.0,61.0,0.525,19.0,23.0,0.826,22.0,33.0,17.0,0.0,256.0,CHA,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.1
268,2012.0,Alan Anderson,SF,G-F,29.0,6-6,198.0,220.0,99.0,26.0,5.0,3.0,34.0,8.0,26.0,163.0,55.0,142.0,0.387,0.47200000000000003,24.0,61.0,0.39299999999999996,31.0,81.0,0.38299999999999995,29.0,34.0,0.853,25.0,35.0,17.0,12.0,461.0,TOR,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,8.7
269,2013.0,Alan Anderson,SF,G-F,30.0,6-6,198.0,220.0,99.0,114.0,48.0,7.0,148.0,34.0,103.0,693.0,236.0,616.0,0.38299999999999995,0.46,95.0,285.0,0.33299999999999996,141.0,331.0,0.426,126.0,147.0,0.857,80.0,131.0,65.0,2.0,1495.0,TOR,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,12.6
270,2014.0,Alan Anderson,SF,G-F,31.0,6-6,198.0,220.0,99.0,135.0,48.0,11.0,175.0,40.0,81.0,564.0,194.0,485.0,0.4,0.48700000000000004,84.0,248.0,0.33899999999999997,110.0,237.0,0.46399999999999997,92.0,118.0,0.78,62.0,147.0,78.0,26.0,1773.0,BRK,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,9.5
271,2015.0,Alan Anderson,SG,G-F,32.0,6-6,198.0,220.0,99.0,173.0,56.0,5.0,204.0,31.0,83.0,545.0,195.0,440.0,0.44299999999999995,0.526,73.0,210.0,0.348,122.0,230.0,0.53,82.0,101.0,0.812,60.0,148.0,74.0,19.0,1744.0,BRK,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.6
272,2016.0,Alan Anderson,SG,G-F,33.0,6-6,198.0,220.0,99.0,26.0,4.0,1.0,27.0,1.0,14.0,65.0,21.0,59.0,0.35600000000000004,0.45799999999999996,12.0,37.0,0.324,9.0,22.0,0.409,11.0,15.0,0.733,2.0,25.0,13.0,0.0,192.0,WAS,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,9.2
273,2017.0,Alan Anderson,SF,G-F,34.0,6-6,198.0,220.0,99.0,21.0,3.0,0.0,24.0,3.0,11.0,86.0,30.0,80.0,0.375,0.46299999999999997,14.0,44.0,0.318,16.0,36.0,0.444,12.0,16.0,0.75,7.0,35.0,30.0,0.0,308.0,LAC,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,5.0
275,1982.0,Alan Hardy,SG,F,24.0,6-7,201.0,195.0,88.0,20.0,9.0,4.0,34.0,14.0,20.0,142.0,62.0,136.0,0.456,0.456,0.0,5.0,0.0,62.0,131.0,0.473,18.0,29.0,0.621,20.0,32.0,38.0,0.0,310.0,DET,1957.0,"May 25, 1957",Detroit,Michigan,University of Michigan,University of Michigan,10.5
276,1996.0,Alan Henderson,PF,F,23.0,6-9,206.0,235.0,106.0,192.0,44.0,43.0,356.0,164.0,51.0,503.0,192.0,434.0,0.442,0.442,0.0,3.0,0.0,192.0,431.0,0.445,119.0,200.0,0.595,87.0,217.0,79.0,4.0,1416.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,12.9
277,1997.0,Alan Henderson,PF,F,24.0,6-9,206.0,235.0,106.0,69.0,21.0,6.0,116.0,47.0,23.0,199.0,77.0,162.0,0.475,0.475,0.0,0.0,,77.0,162.0,0.475,45.0,75.0,0.6,29.0,73.0,30.0,0.0,501.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,15.0
278,1998.0,Alan Henderson,PF,F,25.0,6-9,206.0,235.0,106.0,242.0,42.0,36.0,442.0,200.0,73.0,986.0,365.0,753.0,0.485,0.48700000000000004,3.0,6.0,0.5,362.0,747.0,0.485,253.0,388.0,0.652,110.0,175.0,69.0,33.0,2000.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,18.4
279,1999.0,Alan Henderson,SF,F,26.0,6-9,206.0,235.0,106.0,150.0,33.0,19.0,250.0,100.0,28.0,474.0,187.0,423.0,0.442,0.442,0.0,1.0,0.0,187.0,422.0,0.44299999999999995,100.0,149.0,0.6709999999999999,58.0,96.0,38.0,37.0,1142.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,16.0
280,2000.0,Alan Henderson,PF,F,27.0,6-9,206.0,235.0,106.0,306.0,81.0,54.0,571.0,265.0,77.0,1083.0,429.0,930.0,0.461,0.462,1.0,10.0,0.1,428.0,920.0,0.465,224.0,334.0,0.6709999999999999,139.0,233.0,82.0,82.0,2775.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,14.7
281,2001.0,Alan Henderson,PF,F,28.0,6-9,206.0,235.0,106.0,226.0,51.0,29.0,406.0,180.0,50.0,769.0,298.0,671.0,0.444,0.444,0.0,1.0,0.0,298.0,670.0,0.445,173.0,271.0,0.638,126.0,164.0,73.0,42.0,1810.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,14.0
282,2002.0,Alan Henderson,PF,F,29.0,6-9,206.0,235.0,106.0,66.0,11.0,15.0,97.0,31.0,11.0,143.0,59.0,116.0,0.509,0.513,1.0,1.0,1.0,58.0,115.0,0.504,24.0,45.0,0.5329999999999999,21.0,40.0,26.0,1.0,422.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,13.4
283,2003.0,Alan Henderson,C,F,30.0,6-9,206.0,235.0,106.0,242.0,33.0,32.0,398.0,156.0,41.0,394.0,153.0,327.0,0.46799999999999997,0.46799999999999997,0.0,2.0,0.0,153.0,325.0,0.47100000000000003,88.0,138.0,0.638,61.0,168.0,82.0,3.0,1494.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,12.1
284,2004.0,Alan Henderson,PF,F,31.0,6-9,206.0,235.0,106.0,10.0,1.0,2.0,21.0,11.0,2.0,24.0,10.0,21.0,0.47600000000000003,0.47600000000000003,0.0,0.0,,10.0,21.0,0.47600000000000003,4.0,6.0,0.667,3.0,1.0,6.0,0.0,68.0,ATL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,18.2
285,2005.0,Alan Henderson,PF,F,32.0,6-9,206.0,235.0,106.0,184.0,29.0,37.0,348.0,164.0,21.0,273.0,116.0,220.0,0.527,0.527,0.0,2.0,0.0,116.0,218.0,0.532,41.0,76.0,0.539,49.0,149.0,78.0,10.0,1203.0,DAL,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,12.4
286,2006.0,Alan Henderson,C,F,33.0,6-9,206.0,235.0,106.0,77.0,9.0,12.0,137.0,60.0,10.0,127.0,47.0,91.0,0.516,0.516,0.0,0.0,,47.0,91.0,0.516,33.0,49.0,0.6729999999999999,22.0,58.0,51.0,3.0,531.0,CLE,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,12.2
287,2007.0,Alan Henderson,PF,F,34.0,6-9,206.0,235.0,106.0,59.0,9.0,12.0,107.0,48.0,10.0,119.0,43.0,67.0,0.642,0.642,0.0,0.0,,43.0,67.0,0.642,33.0,47.0,0.7020000000000001,12.0,62.0,38.0,5.0,418.0,PHI,1972.0,"December 2, 1972",Indianapolis,Indiana,Indiana University,Indiana University,15.7
294,2008.0,Alando Tucker,SF,F,23.0,6-6,203.0,205.0,86.0,4.0,0.0,1.0,8.0,4.0,0.0,22.0,8.0,22.0,0.364,0.386,1.0,4.0,0.25,7.0,18.0,0.389,5.0,6.0,0.833,0.0,2.0,6.0,0.0,48.0,PHO,1943.0,"February 11, 1984",Dayton,Ohio,Oklahoma Baptist University,University of Wisconsin,11.8
295,2009.0,Alando Tucker,SG,F,24.0,6-6,203.0,205.0,86.0,12.0,5.0,1.0,31.0,19.0,12.0,138.0,52.0,121.0,0.43,0.46299999999999997,8.0,23.0,0.348,44.0,98.0,0.449,26.0,33.0,0.7879999999999999,14.0,14.0,30.0,1.0,282.0,PHO,1943.0,"February 11, 1984",Dayton,Ohio,Oklahoma Baptist University,University of Wisconsin,13.0
296,2010.0,Alando Tucker,SF,F,25.0,6-6,203.0,205.0,86.0,4.0,0.0,0.0,10.0,6.0,4.0,51.0,17.0,39.0,0.436,0.449,1.0,7.0,0.14300000000000002,16.0,32.0,0.5,16.0,21.0,0.762,5.0,6.0,15.0,0.0,96.0,TOT,1943.0,"February 11, 1984",Dayton,Ohio,Oklahoma Baptist University,University of Wisconsin,13.4
297,2010.0,Alando Tucker,SF,F,25.0,6-6,203.0,205.0,86.0,2.0,0.0,0.0,7.0,5.0,3.0,43.0,13.0,30.0,0.433,0.45,1.0,7.0,0.14300000000000002,12.0,23.0,0.522,16.0,21.0,0.762,4.0,5.0,11.0,0.0,71.0,PHO,1943.0,"February 11, 1984",Dayton,Ohio,Oklahoma Baptist University,University of Wisconsin,15.7
