,Year,Player,Year Position,Career Position,Age,Ht:ins,Ht:cm,Wt:lbs,Wt:kgs,DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Seasom,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
248,1986.0,Al Wood,SG,G-F,27.0,6-6,198.0,193.0,87.0,164.0,57.0,19.0,244.0,80.0,114.0,902.0,355.0,817.0,0.435,0.43799999999999994,5.0,37.0,0.135,350.0,780.0,0.449,187.0,239.0,0.782,107.0,171.0,78.0,34.0,1749.0,SEA,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.5
249,1987.0,Al Wood,SG,G-F,28.0,6-6,198.0,193.0,87.0,55.0,19.0,11.0,94.0,39.0,34.0,358.0,121.0,310.0,0.39,0.402,7.0,25.0,0.28,114.0,285.0,0.4,109.0,139.0,0.784,34.0,83.0,54.0,0.0,657.0,DAL,1958.0,"June 2, 1958",Gray,Georgia,University of North Carolina,University of North Carolina,13.2
266,2006.0,Alan Anderson,SF,G-F,23.0,6-6,198.0,220.0,99.0,47.0,11.0,4.0,70.0,23.0,32.0,207.0,75.0,181.0,0.414,0.48100000000000004,24.0,58.0,0.414,51.0,123.0,0.415,33.0,41.0,0.805,32.0,48.0,36.0,7.0,564.0,CHA,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.4
267,2007.0,Alan Anderson,SG,G-F,24.0,6-6,198.0,220.0,99.0,21.0,7.0,0.0,32.0,11.0,21.0,98.0,37.0,81.0,0.457,0.488,5.0,20.0,0.25,32.0,61.0,0.525,19.0,23.0,0.826,22.0,33.0,17.0,0.0,256.0,CHA,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.1
268,2012.0,Alan Anderson,SF,G-F,29.0,6-6,198.0,220.0,99.0,26.0,5.0,3.0,34.0,8.0,26.0,163.0,55.0,142.0,0.387,0.47200000000000003,24.0,61.0,0.39299999999999996,31.0,81.0,0.38299999999999995,29.0,34.0,0.853,25.0,35.0,17.0,12.0,461.0,TOR,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,8.7
269,2013.0,Alan Anderson,SF,G-F,30.0,6-6,198.0,220.0,99.0,114.0,48.0,7.0,148.0,34.0,103.0,693.0,236.0,616.0,0.38299999999999995,0.46,95.0,285.0,0.33299999999999996,141.0,331.0,0.426,126.0,147.0,0.857,80.0,131.0,65.0,2.0,1495.0,TOR,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,12.6
270,2014.0,Alan Anderson,SF,G-F,31.0,6-6,198.0,220.0,99.0,135.0,48.0,11.0,175.0,40.0,81.0,564.0,194.0,485.0,0.4,0.48700000000000004,84.0,248.0,0.33899999999999997,110.0,237.0,0.46399999999999997,92.0,118.0,0.78,62.0,147.0,78.0,26.0,1773.0,BRK,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,9.5
271,2015.0,Alan Anderson,SG,G-F,32.0,6-6,198.0,220.0,99.0,173.0,56.0,5.0,204.0,31.0,83.0,545.0,195.0,440.0,0.44299999999999995,0.526,73.0,210.0,0.348,122.0,230.0,0.53,82.0,101.0,0.812,60.0,148.0,74.0,19.0,1744.0,BRK,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,10.6
272,2016.0,Alan Anderson,SG,G-F,33.0,6-6,198.0,220.0,99.0,26.0,4.0,1.0,27.0,1.0,14.0,65.0,21.0,59.0,0.35600000000000004,0.45799999999999996,12.0,37.0,0.324,9.0,22.0,0.409,11.0,15.0,0.733,2.0,25.0,13.0,0.0,192.0,WAS,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,9.2
273,2017.0,Alan Anderson,SF,G-F,34.0,6-6,198.0,220.0,99.0,21.0,3.0,0.0,24.0,3.0,11.0,86.0,30.0,80.0,0.375,0.46299999999999997,14.0,44.0,0.318,16.0,36.0,0.444,12.0,16.0,0.75,7.0,35.0,30.0,0.0,308.0,LAC,1982.0,"October 16, 1982",Minneapolis,Minnesota,Michigan State University,Michigan State University,5.0
299,1982.0,Albert King,SF,F-G,22.0,6-6,198.0,190.0,86.0,207.0,64.0,36.0,312.0,105.0,142.0,918.0,391.0,812.0,0.48200000000000004,0.483,3.0,13.0,0.231,388.0,799.0,0.486,133.0,171.0,0.778,180.0,261.0,76.0,52.0,1694.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,13.5
300,1983.0,Albert King,SF,F-G,23.0,6-6,198.0,190.0,86.0,299.0,95.0,41.0,456.0,157.0,291.0,1346.0,582.0,1226.0,0.475,0.47700000000000004,6.0,23.0,0.261,576.0,1203.0,0.479,176.0,227.0,0.775,245.0,278.0,79.0,75.0,2447.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,15.6
301,1984.0,Albert King,SF,F-G,24.0,6-6,198.0,190.0,86.0,263.0,91.0,33.0,388.0,125.0,203.0,1165.0,465.0,946.0,0.49200000000000005,0.493,3.0,22.0,0.136,462.0,924.0,0.5,232.0,295.0,0.7859999999999999,208.0,258.0,79.0,53.0,2103.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,15.6
302,1985.0,Albert King,SF,F-G,25.0,6-6,198.0,190.0,86.0,89.0,41.0,9.0,159.0,70.0,58.0,537.0,226.0,460.0,0.491,0.491,0.0,8.0,0.0,226.0,452.0,0.5,85.0,104.0,0.8170000000000001,65.0,110.0,42.0,7.0,860.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,17.7
303,1986.0,Albert King,SF,F-G,26.0,6-6,198.0,190.0,86.0,250.0,58.0,24.0,366.0,116.0,181.0,1047.0,438.0,961.0,0.456,0.45799999999999996,4.0,23.0,0.174,434.0,938.0,0.46299999999999997,167.0,203.0,0.823,181.0,205.0,73.0,69.0,1998.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,13.3
304,1987.0,Albert King,SF,F-G,27.0,6-6,198.0,190.0,86.0,132.0,34.0,28.0,214.0,82.0,103.0,582.0,244.0,573.0,0.426,0.43700000000000006,13.0,32.0,0.406,231.0,541.0,0.42700000000000005,81.0,100.0,0.81,103.0,177.0,61.0,15.0,1291.0,NJN,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,10.4
305,1988.0,Albert King,SF,F-G,28.0,6-6,198.0,190.0,86.0,145.0,39.0,18.0,216.0,71.0,109.0,517.0,211.0,540.0,0.391,0.406,17.0,49.0,0.34700000000000003,194.0,491.0,0.395,78.0,103.0,0.757,93.0,219.0,72.0,44.0,1593.0,PHI,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,7.2
306,1989.0,Albert King,SF,F-G,29.0,6-6,198.0,190.0,86.0,107.0,27.0,7.0,140.0,33.0,79.0,327.0,141.0,327.0,0.431,0.44299999999999995,8.0,32.0,0.25,133.0,295.0,0.451,37.0,48.0,0.7709999999999999,74.0,97.0,46.0,11.0,791.0,SAS,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,9.4
307,1992.0,Albert King,SF,F-G,32.0,6-6,198.0,190.0,86.0,10.0,3.0,0.0,11.0,1.0,5.0,31.0,11.0,30.0,0.36700000000000005,0.4,2.0,7.0,0.28600000000000003,9.0,23.0,0.391,7.0,8.0,0.875,2.0,7.0,6.0,0.0,59.0,WSB,1959.0,"December 17, 1959",Brooklyn,New York,University of Maryland,University of Maryland,14.3
308,2012.0,Alec Burks,SG,G,20.0,6-6,198.0,214.0,97.0,75.0,27.0,5.0,132.0,57.0,55.0,425.0,153.0,357.0,0.429,0.45,15.0,45.0,0.33299999999999996,138.0,312.0,0.442,104.0,143.0,0.727,51.0,84.0,59.0,0.0,939.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,14.0
309,2013.0,Alec Burks,SG,G,21.0,6-6,198.0,214.0,97.0,108.0,35.0,13.0,145.0,37.0,92.0,451.0,163.0,388.0,0.42,0.46299999999999997,33.0,92.0,0.359,130.0,296.0,0.439,92.0,129.0,0.713,74.0,114.0,64.0,0.0,1137.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,11.5
310,2014.0,Alec Burks,SG,G,22.0,6-6,198.0,214.0,97.0,198.0,69.0,14.0,257.0,59.0,212.0,1089.0,380.0,831.0,0.457,0.48700000000000004,50.0,143.0,0.35,330.0,688.0,0.48,279.0,373.0,0.748,149.0,190.0,78.0,12.0,2193.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,15.8
311,2015.0,Alec Burks,SG,G,23.0,6-6,198.0,214.0,97.0,95.0,17.0,5.0,114.0,19.0,82.0,374.0,121.0,300.0,0.40299999999999997,0.447,26.0,68.0,0.382,95.0,232.0,0.409,106.0,129.0,0.8220000000000001,52.0,64.0,27.0,27.0,899.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,13.0
312,2016.0,Alec Burks,SG,G,24.0,6-6,198.0,214.0,97.0,93.0,18.0,4.0,109.0,16.0,63.0,412.0,137.0,334.0,0.41,0.45799999999999996,32.0,79.0,0.405,105.0,255.0,0.41200000000000003,106.0,141.0,0.752,51.0,71.0,31.0,3.0,797.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,14.3
313,2017.0,Alec Burks,SG,G,25.0,6-6,198.0,214.0,97.0,103.0,18.0,5.0,120.0,17.0,30.0,283.0,99.0,248.0,0.39899999999999997,0.45,25.0,76.0,0.32899999999999996,74.0,172.0,0.43,60.0,78.0,0.769,35.0,50.0,42.0,0.0,653.0,UTA,1991.0,"July 20, 1991",Grandview,Missouri,University of Colorado,University of Colorado,11.6
320,2006.0,Alex Acker,SG,G,23.0,6-5,196.0,185.0,83.0,4.0,1.0,0.0,5.0,1.0,4.0,9.0,4.0,16.0,0.25,0.281,1.0,5.0,0.2,3.0,11.0,0.273,0.0,0.0,,4.0,4.0,5.0,0.0,35.0,DET,1983.0,"January 21, 1983",Compton,California,Pepperdine University,Pepperdine University,-2.4
321,2009.0,Alex Acker,SG,G,26.0,6-5,196.0,185.0,83.0,16.0,5.0,4.0,24.0,8.0,12.0,72.0,30.0,76.0,0.395,0.441,7.0,20.0,0.35,23.0,56.0,0.41100000000000003,5.0,10.0,0.5,7.0,9.0,25.0,0.0,199.0,TOT,1983.0,"January 21, 1983",Compton,California,Pepperdine University,Pepperdine University,10.4
322,2009.0,Alex Acker,SG,G,26.0,6-5,196.0,185.0,83.0,2.0,2.0,1.0,2.0,0.0,1.0,9.0,4.0,11.0,0.364,0.364,0.0,4.0,0.0,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,0.0,0.0,7.0,0.0,20.0,DET,1983.0,"January 21, 1983",Compton,California,Pepperdine University,Pepperdine University,16.0
323,2009.0,Alex Acker,SG,G,26.0,6-5,196.0,185.0,83.0,14.0,3.0,3.0,22.0,8.0,11.0,63.0,26.0,65.0,0.4,0.45399999999999996,7.0,16.0,0.43799999999999994,19.0,49.0,0.38799999999999996,4.0,8.0,0.5,7.0,9.0,18.0,0.0,179.0,LAC,1983.0,"January 21, 1983",Compton,California,Pepperdine University,Pepperdine University,9.8
334,2006.0,Alex Scales,SG,G,27.0,6-4,193.0,185.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,SAS,1978.0,"July 3, 1978",Racine,Wisconsin,University of Oregon,University of Oregon,
353,1982.0,Allan Bristow,SF,F-G,30.0,6-7,201.0,210.0,95.0,220.0,65.0,6.0,339.0,119.0,448.0,573.0,218.0,499.0,0.43700000000000006,0.44,3.0,18.0,0.16699999999999998,215.0,481.0,0.447,134.0,164.0,0.8170000000000001,165.0,222.0,82.0,54.0,2035.0,DAL,1951.0,"August 23, 1951",Richmond,Virginia,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,12.6
354,1983.0,Allan Bristow,SF,F-G,31.0,6-7,201.0,210.0,95.0,35.0,6.0,1.0,59.0,24.0,70.0,104.0,44.0,99.0,0.444,0.475,6.0,13.0,0.462,38.0,86.0,0.442,10.0,14.0,0.7140000000000001,31.0,46.0,37.0,0.0,371.0,DAL,1951.0,"August 23, 1951",Richmond,Virginia,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,10.2
355,1994.0,Allan Houston,SG,G,22.0,6-6,198.0,200.0,90.0,101.0,34.0,13.0,120.0,19.0,100.0,668.0,272.0,671.0,0.405,0.431,35.0,117.0,0.299,237.0,554.0,0.428,89.0,108.0,0.8240000000000001,99.0,165.0,79.0,20.0,1519.0,DET,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,9.0
356,1995.0,Allan Houston,SG,G,23.0,6-6,198.0,200.0,90.0,138.0,61.0,14.0,167.0,29.0,164.0,1101.0,398.0,859.0,0.46299999999999997,0.555,158.0,373.0,0.424,240.0,486.0,0.494,147.0,171.0,0.86,113.0,182.0,76.0,39.0,1996.0,DET,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,16.4
357,1996.0,Allan Houston,SG,G,24.0,6-6,198.0,200.0,90.0,246.0,61.0,16.0,300.0,54.0,250.0,1617.0,564.0,1244.0,0.45299999999999996,0.53,191.0,447.0,0.42700000000000005,373.0,797.0,0.46799999999999997,298.0,362.0,0.823,233.0,233.0,82.0,75.0,3072.0,DET,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,15.7
358,1997.0,Allan Houston,SG,G,25.0,6-6,198.0,200.0,90.0,197.0,41.0,18.0,240.0,43.0,179.0,1197.0,437.0,1032.0,0.423,0.495,148.0,384.0,0.385,289.0,648.0,0.446,175.0,218.0,0.8029999999999999,167.0,233.0,81.0,81.0,2681.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,11.3
359,1998.0,Allan Houston,SG,G,26.0,6-6,198.0,200.0,90.0,231.0,63.0,24.0,274.0,43.0,212.0,1509.0,571.0,1277.0,0.447,0.479,82.0,213.0,0.385,489.0,1064.0,0.46,285.0,335.0,0.851,200.0,207.0,82.0,82.0,2848.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,15.1
360,1999.0,Allan Houston,SG,G,27.0,6-6,198.0,200.0,90.0,132.0,35.0,9.0,152.0,20.0,137.0,813.0,294.0,703.0,0.418,0.45899999999999996,57.0,140.0,0.40700000000000003,237.0,563.0,0.42100000000000004,168.0,195.0,0.862,130.0,115.0,50.0,50.0,1815.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,13.1
361,2000.0,Allan Houston,SG,G,28.0,6-6,198.0,200.0,90.0,233.0,65.0,14.0,271.0,38.0,224.0,1614.0,614.0,1271.0,0.483,0.525,106.0,243.0,0.436,508.0,1028.0,0.494,280.0,334.0,0.838,186.0,219.0,82.0,82.0,3169.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,16.5
362,2001.0,Allan Houston,SG,G,29.0,6-6,198.0,200.0,90.0,263.0,52.0,10.0,283.0,20.0,173.0,1459.0,542.0,1208.0,0.449,0.488,96.0,252.0,0.381,446.0,956.0,0.467,279.0,307.0,0.909,161.0,190.0,78.0,78.0,2858.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,16.1
363,2002.0,Allan Houston,SG,G,30.0,6-6,198.0,200.0,90.0,215.0,54.0,10.0,252.0,37.0,190.0,1567.0,568.0,1301.0,0.43700000000000006,0.489,136.0,346.0,0.39299999999999996,432.0,955.0,0.452,295.0,339.0,0.87,170.0,182.0,77.0,77.0,2914.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,15.2
364,2003.0,Allan Houston,SG,G,31.0,6-6,198.0,200.0,90.0,205.0,54.0,7.0,231.0,26.0,220.0,1845.0,652.0,1465.0,0.445,0.506,178.0,450.0,0.396,474.0,1015.0,0.467,363.0,395.0,0.919,178.0,191.0,82.0,82.0,3108.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,17.7
365,2004.0,Allan Houston,SG,G,32.0,6-6,198.0,200.0,90.0,101.0,38.0,2.0,121.0,20.0,99.0,924.0,340.0,781.0,0.435,0.491,87.0,202.0,0.431,253.0,579.0,0.43700000000000006,157.0,172.0,0.9129999999999999,102.0,105.0,50.0,50.0,1799.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,14.8
366,2005.0,Allan Houston,SG,G,33.0,6-6,198.0,200.0,90.0,19.0,8.0,2.0,23.0,4.0,42.0,237.0,85.0,205.0,0.415,0.49,31.0,80.0,0.38799999999999996,54.0,125.0,0.43200000000000005,36.0,43.0,0.8370000000000001,21.0,40.0,20.0,11.0,532.0,NYK,1971.0,"April 20, 1971",Louisville,Kentucky,University of Tennessee,University of Tennessee,12.5
367,2007.0,Allan Ray,SG,G,22.0,6-2,188.0,190.0,86.0,51.0,20.0,3.0,69.0,18.0,43.0,290.0,100.0,259.0,0.386,0.479,48.0,116.0,0.414,52.0,143.0,0.364,42.0,55.0,0.764,42.0,85.0,47.0,5.0,710.0,BOS,1984.0,"June 17, 1984",Bronx,New York,Villanova University,Villanova University,10.0
368,2014.0,Allen Crabbe,SG,G-F,21.0,6-6,198.0,210.0,95.0,8.0,2.0,1.0,9.0,1.0,6.0,33.0,12.0,33.0,0.364,0.455,6.0,14.0,0.429,6.0,19.0,0.316,3.0,4.0,0.75,3.0,10.0,15.0,0.0,100.0,POR,1992.0,"April 9, 1992",Los Angeles,California,University of California,University of California,7.7
369,2015.0,Allen Crabbe,SG,G-F,22.0,6-6,198.0,210.0,95.0,66.0,19.0,15.0,73.0,7.0,39.0,168.0,63.0,153.0,0.41200000000000003,0.51,30.0,85.0,0.353,33.0,68.0,0.485,12.0,16.0,0.75,15.0,74.0,51.0,9.0,683.0,POR,1992.0,"April 9, 1992",Los Angeles,California,University of California,University of California,8.7
370,2016.0,Allen Crabbe,SG,G-F,23.0,6-6,198.0,210.0,95.0,189.0,63.0,16.0,216.0,27.0,99.0,832.0,311.0,678.0,0.45899999999999996,0.541,112.0,285.0,0.39299999999999996,199.0,393.0,0.506,98.0,113.0,0.867,64.0,192.0,81.0,8.0,2105.0,POR,1992.0,"April 9, 1992",Los Angeles,California,University of California,University of California,12.2
371,2017.0,Allen Crabbe,SG,G-F,24.0,6-6,198.0,210.0,95.0,206.0,54.0,20.0,225.0,19.0,93.0,845.0,303.0,647.0,0.46799999999999997,0.5720000000000001,134.0,302.0,0.444,169.0,345.0,0.49,105.0,124.0,0.847,62.0,171.0,79.0,7.0,2254.0,POR,1992.0,"April 9, 1992",Los Angeles,California,University of California,University of California,11.6
374,1982.0,Allen Leavell,PG,G,24.0,6-1,185.0,170.0,77.0,119.0,150.0,15.0,168.0,49.0,457.0,864.0,370.0,793.0,0.467,0.47200000000000003,9.0,31.0,0.29,361.0,762.0,0.474,115.0,135.0,0.852,153.0,182.0,79.0,61.0,2150.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,16.4
375,1983.0,Allen Leavell,PG,G,25.0,6-1,185.0,170.0,77.0,131.0,165.0,14.0,195.0,64.0,530.0,1167.0,439.0,1059.0,0.415,0.434,42.0,175.0,0.24,397.0,884.0,0.449,247.0,297.0,0.8320000000000001,198.0,215.0,79.0,76.0,2602.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,15.8
376,1984.0,Allen Leavell,PG,G,26.0,6-1,185.0,170.0,77.0,86.0,107.0,12.0,117.0,31.0,459.0,947.0,349.0,731.0,0.47700000000000004,0.485,11.0,71.0,0.155,338.0,660.0,0.512,238.0,286.0,0.8320000000000001,184.0,199.0,82.0,27.0,2009.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,15.9
377,1985.0,Allen Leavell,PG,G,27.0,6-1,185.0,170.0,77.0,29.0,23.0,4.0,37.0,8.0,102.0,228.0,88.0,209.0,0.42100000000000004,0.44,8.0,37.0,0.21600000000000003,80.0,172.0,0.465,44.0,57.0,0.772,51.0,61.0,42.0,0.0,536.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,11.4
378,1986.0,Allen Leavell,PG,G,28.0,6-1,185.0,170.0,77.0,61.0,58.0,8.0,67.0,6.0,234.0,583.0,212.0,458.0,0.46299999999999997,0.489,24.0,67.0,0.358,188.0,391.0,0.48100000000000004,135.0,158.0,0.8540000000000001,88.0,126.0,74.0,12.0,1190.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,15.6
379,1987.0,Allen Leavell,PG,G,29.0,6-1,185.0,170.0,77.0,47.0,53.0,10.0,61.0,14.0,224.0,412.0,147.0,358.0,0.41100000000000003,0.436,18.0,57.0,0.316,129.0,301.0,0.429,100.0,119.0,0.84,64.0,126.0,53.0,11.0,1175.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,12.0
380,1988.0,Allen Leavell,SG,G,30.0,6-1,185.0,170.0,77.0,126.0,124.0,9.0,148.0,22.0,405.0,819.0,291.0,666.0,0.43700000000000006,0.451,19.0,88.0,0.21600000000000003,272.0,578.0,0.47100000000000003,218.0,251.0,0.8690000000000001,130.0,162.0,80.0,54.0,2150.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,14.3
381,1989.0,Allen Leavell,SG,G,31.0,6-1,185.0,170.0,77.0,40.0,25.0,5.0,53.0,13.0,127.0,179.0,65.0,188.0,0.34600000000000003,0.359,5.0,41.0,0.122,60.0,147.0,0.408,44.0,60.0,0.733,62.0,61.0,55.0,3.0,627.0,HOU,1957.0,"May 27, 1957",Muncie,Indiana,Oklahoma City University,Oklahoma City University,7.7
387,2010.0,Alonzo Gee,SG,G,22.0,6-6,198.0,225.0,102.0,18.0,7.0,1.0,33.0,15.0,7.0,81.0,28.0,59.0,0.475,0.534,7.0,9.0,0.778,21.0,50.0,0.42,18.0,29.0,0.621,10.0,13.0,11.0,2.0,182.0,WAS,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,16.2
388,2011.0,Alonzo Gee,SG,G,23.0,6-6,198.0,225.0,102.0,120.0,40.0,18.0,182.0,62.0,38.0,331.0,121.0,264.0,0.45799999999999996,0.491,17.0,51.0,0.33299999999999996,104.0,213.0,0.488,72.0,92.0,0.7829999999999999,55.0,94.0,56.0,34.0,1118.0,TOT,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,10.8
389,2011.0,Alonzo Gee,SG,G,23.0,6-6,198.0,225.0,102.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.0,0.0,,3.0,3.0,5.0,0.0,18.0,SAS,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,-2.1
390,2011.0,Alonzo Gee,SG,G,23.0,6-6,198.0,225.0,102.0,11.0,7.0,0.0,22.0,11.0,5.0,32.0,12.0,27.0,0.444,0.444,0.0,2.0,0.0,12.0,25.0,0.48,8.0,12.0,0.667,8.0,10.0,11.0,5.0,127.0,WAS,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,9.9
391,2011.0,Alonzo Gee,SG,G,23.0,6-6,198.0,225.0,102.0,108.0,33.0,16.0,157.0,49.0,33.0,297.0,108.0,234.0,0.462,0.498,17.0,49.0,0.34700000000000003,91.0,185.0,0.49200000000000005,64.0,80.0,0.8,44.0,81.0,40.0,29.0,973.0,CLE,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,11.1
392,2012.0,Alonzo Gee,SG,G,24.0,6-6,198.0,225.0,102.0,221.0,83.0,17.0,322.0,101.0,113.0,665.0,227.0,551.0,0.41200000000000003,0.452,44.0,137.0,0.321,183.0,414.0,0.442,167.0,212.0,0.7879999999999999,114.0,149.0,63.0,31.0,1827.0,CLE,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,13.2
393,2013.0,Alonzo Gee,SF,G,25.0,6-6,198.0,225.0,102.0,245.0,107.0,29.0,320.0,75.0,133.0,842.0,305.0,744.0,0.41,0.456,69.0,219.0,0.315,236.0,525.0,0.45,163.0,205.0,0.795,132.0,199.0,82.0,82.0,2541.0,CLE,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,10.5
394,2014.0,Alonzo Gee,SF,G,26.0,6-6,198.0,225.0,102.0,114.0,39.0,15.0,149.0,35.0,47.0,258.0,98.0,236.0,0.415,0.456,19.0,58.0,0.32799999999999996,79.0,178.0,0.444,43.0,61.0,0.705,44.0,96.0,65.0,24.0,1020.0,CLE,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,8.6
395,2015.0,Alonzo Gee,SF,G,27.0,6-6,198.0,225.0,102.0,57.0,35.0,7.0,94.0,37.0,25.0,241.0,87.0,186.0,0.46799999999999997,0.503,13.0,35.0,0.371,74.0,151.0,0.49,54.0,77.0,0.701,33.0,58.0,54.0,2.0,662.0,TOT,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,13.0
396,2015.0,Alonzo Gee,SF,G,27.0,6-6,198.0,225.0,102.0,41.0,28.0,6.0,70.0,29.0,19.0,190.0,66.0,137.0,0.48200000000000004,0.518,10.0,24.0,0.41700000000000004,56.0,113.0,0.496,48.0,65.0,0.738,25.0,42.0,39.0,0.0,511.0,DEN,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,14.0
397,2015.0,Alonzo Gee,SF,G,27.0,6-6,198.0,225.0,102.0,16.0,7.0,1.0,24.0,8.0,6.0,51.0,21.0,49.0,0.429,0.45899999999999996,3.0,11.0,0.273,18.0,38.0,0.474,6.0,12.0,0.5,8.0,16.0,15.0,2.0,151.0,POR,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,9.7
398,2016.0,Alonzo Gee,SF,G,28.0,6-6,198.0,225.0,102.0,185.0,63.0,13.0,245.0,60.0,72.0,325.0,132.0,255.0,0.518,0.551,17.0,60.0,0.28300000000000003,115.0,195.0,0.59,44.0,66.0,0.667,55.0,169.0,73.0,38.0,1632.0,NOP,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,8.4
399,2017.0,Alonzo Gee,SF,G,29.0,6-6,198.0,225.0,102.0,11.0,5.0,1.0,15.0,4.0,6.0,11.0,3.0,14.0,0.214,0.214,0.0,3.0,0.0,3.0,11.0,0.273,5.0,9.0,0.556,4.0,14.0,13.0,0.0,89.0,DEN,1987.0,"May 29, 1987",Riviera Beach,Florida,University of Alabama,University of Alabama,3.1
